63, 0, 0.000000
367, 0, 0.000000
114, 0, 0.000000
613, 0, 0.000000
624, 0, 0.000000
348, 0, 0.000000
162, 0, 0.000000
121, 0, 0.000000
206, 0, 0.000000
445, 0, 0.000000
352, 0, 0.000000
242, 0, 0.000000
315, 0, 0.000000
245, 0, 0.000000
105, 0, 0.000000
83, 0, 0.000000
464, 0, 0.000000
498, 0, 0.000000
342, 0, 0.000000
578, 0, 0.000000
438, 0, 0.000000
406, 0, 0.000000
520, 0, 0.000000
473, 0, 0.000000
359, 0, 0.000000
468, 0, 0.000000
31, 0, 0.000000
594, 0, 0.000000
614, 0, 0.000000
272, 0, 0.000000
261, 0, 0.000000
123, 0, 0.000000
209, 0, 0.000000
502, 0, 0.000000
141, 0, 0.000000
231, 0, 0.000000
258, 0, 0.000000
40, 0, 0.000000
483, 0, 0.000000
490, 0, 0.000000
195, 0, 0.000000
518, 0, 0.000000
122, 0, 0.000000
364, 0, 0.000000
7, 0, 0.000000
585, 0, 0.000000
128, 0, 0.000000
24, 0, 0.000000
521, 0, 0.000000
555, 0, 0.000000
357, 0, 0.000000
222, 0, 0.000000
180, 0, 0.000000
57, 0, 0.000000
250, 0, 0.000000
372, 0, 0.000000
97, 0, 0.000000
145, 0, 0.000000
188, 0, 0.000000
579, 0, 0.000000
140, 0, 0.000000
145, 0, 0.000000
317, 0, 0.000000
599, 0, 0.000000
99, 0, 0.000000
361, 0, 0.000000
242, 0, 0.000000
487, 0, 0.000000
223, 0, 0.000000
93, 0, 0.000000
287, 0, 0.000000
27, 0, 0.000000
411, 0, 0.000000
29, 0, 0.000000
385, 0, 0.000000
565, 0, 0.000000
501, 0, 0.000000
522, 0, 0.000000
90, 0, 0.000000
432, 0, 0.000000
60, 0, 0.000000
272, 0, 0.000000
491, 0, 0.000000
371, 0, 0.000000
435, 0, 0.000000
31, 0, 0.000000
72, 0, 0.000000
222, 0, 0.000000
345, 0, 0.000000
217, 0, 0.000000
501, 0, 0.000000
532, 0, 0.000000
553, 0, 0.000000
499, 0, 0.000000
525, 0, 0.000000
274, 0, 0.000000
380, 0, 0.000000
156, 0, 0.000000
466, 0, 0.000000
146, 0, 0.000000
72, 0, 0.000000
386, 0, 0.000000
217, 0, 0.000000
168, 0, 0.000000
169, 0, 0.000000
131, 0, 0.000000
205, 0, 0.000000
144, 0, 0.000000
552, 0, 0.000000
620, 0, 0.000000
575, 0, 0.000000
371, 0, 0.000000
124, 0, 0.000000
603, 0, 0.000000
520, 0, 0.000000
175, 0, 0.000000
471, 0, 0.000000
467, 0, 0.000000
318, 0, 0.000000
115, 0, 0.000000
204, 0, 0.000000
443, 0, 0.000000
508, 0, 0.000000
595, 0, 0.000000
269, 0, 0.000000
203, 0, 0.000000
504, 0, 0.000000
299, 0, 0.000000
446, 0, 0.000000
95, 0, 0.000000
350, 0, 0.000000
231, 0, 0.000000
103, 0, 0.000000
147, 0, 0.000000
552, 0, 0.000000
499, 0, 0.000000
451, 0, 0.000000
390, 0, 0.000000
512, 0, 0.000000
357, 0, 0.000000
226, 0, 0.000000
337, 0, 0.000000
93, 0, 0.000000
482, 0, 0.000000
398, 0, 0.000000
358, 0, 0.000000
113, 0, 0.000000
582, 0, 0.000000
248, 0, 0.000000
314, 0, 0.000000
500, 0, 0.000000
344, 0, 0.000000
258, 0, 0.000000
325, 0, 0.000000
349, 0, 0.000000
578, 0, 0.000000
167, 0, 0.000000
518, 0, 0.000000
570, 0, 0.000000
421, 0, 0.000000
272, 0, 0.000000
195, 0, 0.000000
223, 0, 0.000000
98, 0, 0.000000
511, 0, 0.000000
517, 0, 0.000000
434, 0, 0.000000
323, 0, 0.000000
362, 0, 0.000000
438, 0, 0.000000
205, 0, 0.000000
182, 0, 0.000000
129, 0, 0.000000
574, 0, 0.000000
313, 0, 0.000000
555, 0, 0.000000
365, 0, 0.000000
520, 0, 0.000000
497, 0, 0.000000
22, 0, 0.000000
203, 0, 0.000000
459, 0, 0.000000
425, 0, 0.000000
417, 0, 0.000000
27, 0, 0.000000
522, 0, 0.000000
182, 0, 0.000000
333, 0, 0.000000
122, 0, 0.000000
202, 0, 0.000000
216, 0, 0.000000
622, 0, 0.000000
204, 0, 0.000000
485, 0, 0.000000
364, 0, 0.000000
584, 0, 0.000000
622, 0, 0.000000
505, 0, 0.000000
223, 0, 0.000000
288, 0, 0.000000
21, 0, 0.000000
59, 0, 0.000000
605, 0, 0.000000
62, 0, 0.000000
84, 0, 0.000000
606, 0, 0.000000
158, 0, 0.000000
159, 0, 0.000000
165, 0, 0.000000
556, 0, 0.000000
47, 0, 0.000000
68, 0, 0.000000
35, 0, 0.000000
12, 0, 0.000000
498, 0, 0.000000
353, 0, 0.000000
620, 0, 0.000000
185, 0, 0.000000
512, 0, 0.000000
619, 0, 0.000000
111, 0, 0.000000
600, 0, 0.000000
88, 0, 0.000000
295, 0, 0.000000
366, 0, 0.000000
331, 0, 0.000000
598, 0, 0.000000
536, 0, 0.000000
265, 0, 0.000000
136, 0, 0.000000
445, 0, 0.000000
446, 0, 0.000000
124, 0, 0.000000
485, 0, 0.000000
141, 0, 0.000000
619, 0, 0.000000
17, 0, 0.000000
181, 0, 0.000000
269, 0, 0.000000
42, 0, 0.000000
596, 0, 0.000000
10, 0, 0.000000
246, 0, 0.000000
427, 0, 0.000000
579, 0, 0.000000
97, 0, 0.000000
249, 0, 0.000000
425, 0, 0.000000
113, 0, 0.000000
614, 0, 0.000000
42, 0, 0.000000
612, 0, 0.000000
464, 0, 0.000000
155, 0, 0.000000
95, 0, 0.000000
246, 0, 0.000000
503, 0, 0.000000
211, 0, 0.000000
265, 0, 0.000000
35, 0, 0.000000
445, 0, 0.000000
180, 0, 0.000000
202, 0, 0.000000
405, 0, 0.000000
242, 0, 0.000000
249, 0, 0.000000
479, 0, 0.000000
403, 0, 0.000000
411, 0, 0.000000
458, 0, 0.000000
328, 0, 0.000000
424, 0, 0.000000
345, 0, 0.000000
93, 0, 0.000000
17, 0, 0.000000
210, 0, 0.000000
614, 0, 0.000000
280, 0, 0.000000
229, 0, 0.000000
416, 0, 0.000000
302, 0, 0.000000
35, 0, 0.000000
117, 0, 0.000000
99, 0, 0.000000
217, 0, 0.000000
287, 0, 0.000000
223, 0, 0.000000
389, 0, 0.000000
9, 0, 0.000000
455, 0, 0.000000
420, 0, 0.000000
75, 0, 0.000000
247, 0, 0.000000
84, 0, 0.000000
374, 0, 0.000000
158, 0, 0.000000
364, 0, 0.000000
156, 0, 0.000000
422, 0, 0.000000
511, 0, 0.000000
325, 0, 0.000000
250, 0, 0.000000
543, 0, 0.000000
269, 0, 0.000000
284, 0, 0.000000
339, 0, 0.000000
364, 0, 0.000000
577, 0, 0.000000
567, 0, 0.000000
40, 0, 0.000000
110, 0, 0.000000
173, 0, 0.000000
334, 0, 0.000000
373, 0, 0.000000
128, 0, 0.000000
482, 0, 0.000000
335, 0, 0.000000
215, 0, 0.000000
541, 0, 0.000000
208, 0, 0.000000
467, 0, 0.000000
328, 0, 0.000000
331, 0, 0.000000
602, 0, 0.000000
289, 0, 0.000000
419, 0, 0.000000
617, 0, 0.000000
176, 0, 0.000000
573, 0, 0.000000
123, 0, 0.000000
260, 0, 0.000000
374, 0, 0.000000
152, 0, 0.000000
603, 0, 0.000000
54, 0, 0.000000
477, 0, 0.000000
551, 0, 0.000000
37, 0, 0.000000
349, 0, 0.000000
172, 0, 0.000000
318, 0, 0.000000
449, 0, 0.000000
359, 0, 0.000000
362, 0, 0.000000
460, 0, 0.000000
394, 0, 0.000000
48, 0, 0.000000
172, 0, 0.000000
588, 0, 0.000000
38, 0, 0.000000
236, 0, 0.000000
498, 0, 0.000000
6, 0, 0.000000
486, 0, 0.000000
572, 0, 0.000000
580, 0, 0.000000
490, 0, 0.000000
331, 0, 0.000000
534, 0, 0.000000
321, 0, 0.000000
113, 0, 0.000000
190, 0, 0.000000
398, 0, 0.000000
370, 0, 0.000000
39, 0, 0.000000
252, 0, 0.000000
480, 0, 0.000000
197, 0, 0.000000
291, 0, 0.000000
142, 0, 0.000000
497, 0, 0.000000
472, 0, 0.000000
258, 0, 0.000000
461, 0, 0.000000
165, 0, 0.000000
534, 0, 0.000000
610, 0, 0.000000
592, 0, 0.000000
109, 0, 0.000000
260, 0, 0.000000
3, 0, 0.000000
287, 0, 0.000000
562, 0, 0.000000
394, 0, 0.000000
31, 0, 0.000000
591, 0, 0.000000
230, 0, 0.000000
578, 0, 0.000000
322, 0, 0.000000
362, 0, 0.000000
570, 0, 0.000000
522, 0, 0.000000
590, 0, 0.000000
622, 0, 0.000000
172, 0, 0.000000
241, 0, 0.000000
186, 0, 0.000000
377, 0, 0.000000
406, 0, 0.000000
127, 0, 0.000000
582, 0, 0.000000
290, 0, 0.000000
387, 0, 0.000000
377, 0, 0.000000
16, 0, 0.000000
282, 0, 0.000000
273, 0, 0.000000
569, 0, 0.000000
570, 0, 0.000000
47, 0, 0.000000
501, 0, 0.000000
316, 0, 0.000000
272, 0, 0.000000
179, 0, 0.000000
20, 0, 0.000000
357, 0, 0.000000
464, 0, 0.000000
133, 0, 0.000000
352, 0, 0.000000
346, 0, 0.000000
273, 0, 0.000000
13, 0, 0.000000
53, 0, 0.000000
42, 0, 0.000000
603, 0, 0.000000
88, 0, 0.000000
8, 0, 0.000000
290, 0, 0.000000
157, 0, 0.000000
87, 0, 0.000000
368, 0, 0.000000
455, 0, 0.000000
457, 0, 0.000000
444, 0, 0.000000
237, 0, 0.000000
33, 0, 0.000000
215, 0, 0.000000
33, 0, 0.000000
543, 0, 0.000000
37, 0, 0.000000
77, 0, 0.000000
578, 0, 0.000000
224, 0, 0.000000
362, 0, 0.000000
299, 0, 0.000000
527, 0, 0.000000
483, 0, 0.000000
514, 0, 0.000000
222, 0, 0.000000
134, 0, 0.000000
36, 0, 0.000000
153, 0, 0.000000
515, 0, 0.000000
478, 0, 0.000000
306, 0, 0.000000
260, 0, 0.000000
36, 0, 0.000000
34, 0, 0.000000
590, 0, 0.000000
616, 0, 0.000000
327, 0, 0.000000
268, 0, 0.000000
420, 0, 0.000000
169, 0, 0.000000
67, 0, 0.000000
385, 0, 0.000000
192, 0, 0.000000
480, 0, 0.000000
417, 0, 0.000000
111, 0, 0.000000
446, 0, 0.000000
581, 0, 0.000000
609, 0, 0.000000
583, 0, 0.000000
416, 0, 0.000000
545, 0, 0.000000
520, 0, 0.000000
291, 0, 0.000000
62, 0, 0.000000
307, 0, 0.000000
246, 0, 0.000000
469, 0, 0.000000
550, 0, 0.000000
352, 0, 0.000000
98, 0, 0.000000
52, 0, 0.000000
217, 0, 0.000000
451, 0, 0.000000
156, 0, 0.000000
562, 0, 0.000000
127, 0, 0.000000
264, 0, 0.000000
20, 0, 0.000000
36, 0, 0.000000
416, 0, 0.000000
145, 0, 0.000000
32, 0, 0.000000
491, 0, 0.000000
293, 0, 0.000000
611, 0, 0.000000
215, 0, 0.000000
65, 0, 0.000000
159, 0, 0.000000
